Gene_ID	Gene_symbol	description
ENSG00000223811	RP11-437J19.1	--
ENSG00000232316	RP1-124C6.1	--
ENSG00000222677	AL513123.1	--
ENSG00000236347	RP11-346D19.1	--
ENSG00000218208	RP11-367G18.2	--
ENSG00000266650	AL357519.2	--
ENSG00000230943	RP11-367G18.1	--
ENSG00000221559	AL357519.1	--
ENSG00000253091	U3	Small nucleolar RNA U3 [Source:RFAM%3BAcc:RF00012]
ENSG00000231912	RP1-249H1.2	--
ENSG00000219758	RP1-249H1.3	--
ENSG00000238563	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000155130	MARCKS	myristoylated alanine-rich protein kinase C substrate [Source:HGNC Symbol%3BAcc:6759]
ENSG00000227502	RP1-249H1.4	--
ENSG00000175967	RP11-544L8__B.4	--
ENSG00000196591	HDAC2	histone deacetylase 2 [Source:HGNC Symbol%3BAcc:4853]
ENSG00000228624	RP3-399L15.3	--
ENSG00000216723	NUDT19P3	nudix (nucleoside diphosphate linked moiety X)-type motif 19 pseudogene 3 [Source:HGNC Symbol%3BAcc:43587]
ENSG00000249853	HS3ST5	heparan sulfate (glucosamine) 3-O-sulfotransferase 5 [Source:HGNC Symbol%3BAcc:19419]
ENSG00000216471	RPSAP43	ribosomal protein SA pseudogene 43 [Source:HGNC Symbol%3BAcc:35501]
ENSG00000212333	RNA5SP213	RNA%2C 5S ribosomal pseudogene 213 [Source:HGNC Symbol%3BAcc:43113]
ENSG00000221599	AL136446.1	--
ENSG00000218089	DNAJA1P4	DnaJ (Hsp40) homolog%2C subfamily A%2C member 1 pseudogene 4 [Source:HGNC Symbol%3BAcc:39340]
ENSG00000232395	RP3-399L15.1	--
ENSG00000226079	RP3-399L15.2	--
ENSG00000251882	RNU6-475P	RNA%2C U6 small nuclear 475%2C pseudogene [Source:HGNC Symbol%3BAcc:47438]
ENSG00000219619	RP11-126M14.1	--
ENSG00000228777	RP11-282C5.1	--
ENSG00000111816	FRK	fyn-related kinase [Source:HGNC Symbol%3BAcc:3955]
ENSG00000186743	TPI1P3	triosephosphate isomerase 1 pseudogene 3 [Source:HGNC Symbol%3BAcc:38070]
ENSG00000178425	NT5DC1	5'-nucleotidase domain containing 1 [Source:HGNC Symbol%3BAcc:21556]
ENSG00000123500	COL10A1	collagen%2C type X%2C alpha 1 [Source:HGNC Symbol%3BAcc:2185]
ENSG00000234188	AL121963.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:H7C467]
ENSG00000218428	NIP7P3	NIP7%2C nucleolar pre-rRNA processing protein pseudogene 3 [Source:HGNC Symbol%3BAcc:45182]
ENSG00000236326	RP3-486I3.5	--
ENSG00000187189	TSPYL4	TSPY-like 4 [Source:HGNC Symbol%3BAcc:21559]
ENSG00000111817	DSE	dermatan sulfate epimerase [Source:HGNC Symbol%3BAcc:21144]
ENSG00000237021	RP3-486I3.7	--
ENSG00000233558	RP3-486I3.4	--
ENSG00000189241	TSPYL1	TSPY-like 1 [Source:HGNC Symbol%3BAcc:12382]
ENSG00000240050	RP1-93H18.1	--
ENSG00000272403	RP1-93H18.7	--
ENSG00000217241	CBX3P9	chromobox homolog 3 pseudogene 9 [Source:HGNC Symbol%3BAcc:42881]
ENSG00000218153	KRT18P22	keratin 18 pseudogene 22 [Source:HGNC Symbol%3BAcc:33390]
ENSG00000265516	Z84488.1	--
ENSG00000244158	RP1-93H18.6	--
ENSG00000188820	FAM26F	family with sequence similarity 26%2C member F [Source:HGNC Symbol%3BAcc:33391]
ENSG00000234117	RP11-259P20.1	--
ENSG00000173626	TRAPPC3L	trafficking protein particle complex 3-like [Source:HGNC Symbol%3BAcc:21090]
ENSG00000178033	FAM26E	family with sequence similarity 26%2C member E [Source:HGNC Symbol%3BAcc:21568]
ENSG00000164451	FAM26D	family with sequence similarity 26%2C member D [Source:HGNC Symbol%3BAcc:21094]
ENSG00000111832	RWDD1	RWD domain containing 1 [Source:HGNC Symbol%3BAcc:20993]
ENSG00000111834	RSPH4A	radial spoke head 4 homolog A (Chlamydomonas) [Source:HGNC Symbol%3BAcc:21558]
ENSG00000153975	ZUFSP	zinc finger with UFM1-specific peptidase domain [Source:HGNC Symbol%3BAcc:21224]
ENSG00000196911	KPNA5	karyopherin alpha 5 (importin alpha 6) [Source:HGNC Symbol%3BAcc:6398]
ENSG00000183807	FAM162B	family with sequence similarity 162%2C member B [Source:HGNC Symbol%3BAcc:21549]
ENSG00000173612	GPRC6A	G protein-coupled receptor%2C family C%2C group 6%2C member A [Source:HGNC Symbol%3BAcc:18510]
ENSG00000185002	RFX6	regulatory factor X%2C 6 [Source:HGNC Symbol%3BAcc:21478]
ENSG00000217089	RPS29P13	ribosomal protein S29 pseudogene 13 [Source:HGNC Symbol%3BAcc:35818]
ENSG00000200248	RNA5SP214	RNA%2C 5S ribosomal pseudogene 214 [Source:HGNC Symbol%3BAcc:43114]
ENSG00000170162	VGLL2	vestigial like 2 (Drosophila) [Source:HGNC Symbol%3BAcc:20232]
ENSG00000047936	ROS1	c-ros oncogene 1 %2C receptor tyrosine kinase [Source:HGNC Symbol%3BAcc:10261]
ENSG00000251814	RN7SKP18	RNA%2C 7SK small nuclear pseudogene 18 [Source:HGNC Symbol%3BAcc:45742]
ENSG00000222713	RN7SKP51	RNA%2C 7SK small nuclear pseudogene 51 [Source:HGNC Symbol%3BAcc:45775]
ENSG00000047932	GOPC	golgi-associated PDZ and coiled-coil motif containing [Source:HGNC Symbol%3BAcc:17643]
ENSG00000219703	RP1-92C8.2	--
ENSG00000221434	AL132671.1	--
ENSG00000226181	RP1-92C8.3	--
ENSG00000164465	DCBLD1	discoidin%2C CUB and LCCL domain containing 1 [Source:HGNC Symbol%3BAcc:21479]
ENSG00000207461	RNU6-253P	RNA%2C U6 small nuclear 253%2C pseudogene [Source:HGNC Symbol%3BAcc:47216]
ENSG00000218233	NEPNP	nephrocan%2C pseudogene [Source:HGNC Symbol%3BAcc:33184]
ENSG00000153989	NUS1	nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae) [Source:HGNC Symbol%3BAcc:21042]
ENSG00000196376	SLC35F1	solute carrier family 35%2C member F1 [Source:HGNC Symbol%3BAcc:21483]
ENSG00000230202	RP11-632C17__A.1	--
ENSG00000216809	RP11-57K17.1	--
ENSG00000111860	CEP85L	centrosomal protein 85kDa-like [Source:HGNC Symbol%3BAcc:21638]
ENSG00000169075	BRD7P3	bromodomain containing 7 pseudogene 3 [Source:HGNC Symbol%3BAcc:24171]
ENSG00000198523	PLN	phospholamban [Source:HGNC Symbol%3BAcc:9080]
ENSG00000217330	SSXP10	SSX family pseudogene 10 [Source:HGNC Symbol%3BAcc:30638]
ENSG00000225549	RP11-210H10__A.1	--
ENSG00000111877	MCM9	minichromosome maintenance complex component 9 [Source:HGNC Symbol%3BAcc:21484]
ENSG00000111875	ASF1A	anti-silencing function 1A histone chaperone [Source:HGNC Symbol%3BAcc:20995]
ENSG00000253194	RP11-351A11.1	--
ENSG00000111879	FAM184A	family with sequence similarity 184%2C member A [Source:HGNC Symbol%3BAcc:20991]
ENSG00000222649	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000207982	MIR548B	microRNA 548b [Source:HGNC Symbol%3BAcc:32799]
ENSG00000220139	RP3-354N19.1	--
ENSG00000111885	MAN1A1	mannosidase%2C alpha%2C class 1A%2C member 1 [Source:HGNC Symbol%3BAcc:6821]
ENSG00000216316	RP3-354N19.3	--
ENSG00000200732	RNU6-194P	RNA%2C U6 small nuclear 194%2C pseudogene [Source:HGNC Symbol%3BAcc:47157]
ENSG00000265725	MIR3144	microRNA 3144 [Source:HGNC Symbol%3BAcc:38331]
ENSG00000206857	RNU6-214P	RNA%2C U6 small nuclear 214%2C pseudogene [Source:HGNC Symbol%3BAcc:47177]
ENSG00000200310	RNA5SP215	RNA%2C 5S ribosomal pseudogene 215 [Source:HGNC Symbol%3BAcc:43115]
ENSG00000216710	COX6A1P3	cytochrome c oxidase subunit VIa polypeptide 1 pseudogene 3 [Source:HGNC Symbol%3BAcc:37633]
ENSG00000146350	TBC1D32	TBC1 domain family%2C member 32 [Source:HGNC Symbol%3BAcc:21485]
ENSG00000206598	RNU6-1286P	RNA%2C U6 small nuclear 1286%2C pseudogene [Source:HGNC Symbol%3BAcc:48249]
ENSG00000207403	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000220447	RP1-276J11.2	--
ENSG00000272714	RP1-276J11.3	--
ENSG00000152661	GJA1	gap junction protein%2C alpha 1%2C 43kDa [Source:HGNC Symbol%3BAcc:4274]
ENSG00000199458	RNU4-35P	RNA%2C U4 small nuclear 35%2C pseudogene [Source:HGNC Symbol%3BAcc:46971]
ENSG00000219784	RP1-172I22.1	--
ENSG00000201379	RNU4-76P	RNA%2C U4 small nuclear 76%2C pseudogene [Source:HGNC Symbol%3BAcc:47012]
ENSG00000222659	RNU2-8P	RNA%2C U2 small nuclear 8%2C pseudogene [Source:HGNC Symbol%3BAcc:48501]
ENSG00000220326	RP11-129H15.1	--
ENSG00000218180	SLC25A5P7	solute carrier family 25 (mitochondrial carrier%3B adenine nucleotide translocator)%2C member 5 pseudogene 7 [Source:HGNC Symbol%3BAcc:513]
ENSG00000219135	RP11-129H15.3	--
ENSG00000217139	RP11-129H15.4	--
ENSG00000220184	HMGB3P18	high mobility group box 3 pseudogene 18 [Source:HGNC Symbol%3BAcc:39310]
ENSG00000199932	RNU1-18P	RNA%2C U1 small nuclear 18%2C pseudogene [Source:HGNC Symbol%3BAcc:41944]
ENSG00000025156	HSF2	heat shock transcription factor 2 [Source:HGNC Symbol%3BAcc:5225]
ENSG00000111897	SERINC1	serine incorporator 1 [Source:HGNC Symbol%3BAcc:13464]
ENSG00000135549	PKIB	protein kinase (cAMP-dependent%2C catalytic) inhibitor beta [Source:HGNC Symbol%3BAcc:9018]
ENSG00000272472	RP11-95G17.2	--
ENSG00000240606	RN7SL564P	RNA%2C 7SL%2C cytoplasmic 564%2C pseudogene [Source:HGNC Symbol%3BAcc:46580]
ENSG00000164434	FABP7	fatty acid binding protein 7%2C brain [Source:HGNC Symbol%3BAcc:3562]
ENSG00000172594	SMPDL3A	sphingomyelin phosphodiesterase%2C acid-like 3A [Source:HGNC Symbol%3BAcc:17389]
ENSG00000232362	ATP5LP2	ATP synthase%2C H+ transporting%2C mitochondrial Fo complex%2C subunit g%2C pseudogene 2 [Source:HGNC Symbol%3BAcc:13215]
ENSG00000146352	CLVS2	clavesin 2 [Source:HGNC Symbol%3BAcc:23046]
ENSG00000186439	TRDN	triadin [Source:HGNC Symbol%3BAcc:12261]
ENSG00000235535	RP11-532N4.2	--
ENSG00000216015	AL354936.1	--
ENSG00000188580	NKAIN2	Na+/K+ transporting ATPase interacting 2 [Source:HGNC Symbol%3BAcc:16443]
ENSG00000237321	RP11-374A22.1	--
ENSG00000236548	RP11-510H23.1	--
ENSG00000146373	RNF217	ring finger protein 217 [Source:HGNC Symbol%3BAcc:21487]
ENSG00000111907	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol%3BAcc:12006]
ENSG00000111906	HDDC2	HD domain containing 2 [Source:HGNC Symbol%3BAcc:21078]
ENSG00000226409	RP11-735G4.1	--
ENSG00000228704	RP11-138M12.1	--
ENSG00000237742	RP11-624M8.1	--
ENSG00000224506	RP1-293L8.2	--
ENSG00000135547	HEY2	hes-related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol%3BAcc:4881]
ENSG00000111912	NCOA7	nuclear receptor coactivator 7 [Source:HGNC Symbol%3BAcc:21081]
ENSG00000232131	NCOA7-AS1	NCOA7 antisense RNA 1 [Source:HGNC Symbol%3BAcc:40954]
ENSG00000222445	RN7SKP56	RNA%2C 7SK small nuclear pseudogene 56 [Source:HGNC Symbol%3BAcc:45780]
ENSG00000111911	HINT3	histidine triad nucleotide binding protein 3 [Source:HGNC Symbol%3BAcc:18468]
ENSG00000251920	RNA5SP216	RNA%2C 5S ribosomal pseudogene 216 [Source:HGNC Symbol%3BAcc:43116]
ENSG00000066651	TRMT11	tRNA methyltransferase 11 homolog (S. cerevisiae) [Source:HGNC Symbol%3BAcc:21080]
ENSG00000231842	RP11-527F13.1	--
ENSG00000213133	PPP1R14BP5	protein phosphatase 1%2C regulatory (inhibitor) subunit 14B pseudogene 5 [Source:HGNC Symbol%3BAcc:16332]
ENSG00000203760	CENPW	centromere protein W [Source:HGNC Symbol%3BAcc:21488]
ENSG00000207632	MIR588	microRNA 588 [Source:HGNC Symbol%3BAcc:32844]
ENSG00000201613	RNU6-200P	RNA%2C U6 small nuclear 200%2C pseudogene [Source:HGNC Symbol%3BAcc:47163]
ENSG00000220548	VIMP1	vimentin pseudogene 1 [Source:HGNC Symbol%3BAcc:43891]
ENSG00000217325	PRELID1P1	PRELI domain containing 1 pseudogene 1 [Source:HGNC Symbol%3BAcc:43886]
ENSG00000217404	RPS4XP9	ribosomal protein S4X pseudogene 9 [Source:HGNC Symbol%3BAcc:35792]
ENSG00000146374	RSPO3	R-spondin 3 [Source:HGNC Symbol%3BAcc:20866]
ENSG00000118518	RNF146	ring finger protein 146 [Source:HGNC Symbol%3BAcc:21336]
ENSG00000093144	ECHDC1	enoyl CoA hydratase domain containing 1 [Source:HGNC Symbol%3BAcc:21489]
ENSG00000251768	RNA5SP217	RNA%2C 5S ribosomal pseudogene 217 [Source:HGNC Symbol%3BAcc:43117]
ENSG00000213131	YWHAZP4	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein%2C zeta pseudogene 4 [Source:HGNC Symbol%3BAcc:30851]
ENSG00000220744	RPL5P18	ribosomal protein L5 pseudogene 18 [Source:HGNC Symbol%3BAcc:36640]
ENSG00000220522	RP1-177A13.1	--
ENSG00000220694	RP3-403A15.1	--
ENSG00000255330	SOGA3	C6orf174 protein  [Source:UniProtKB/TrEMBL%3BAcc:A5PLQ8]
ENSG00000214338	SOGA3	SOGA family member 3 [Source:HGNC Symbol%3BAcc:21494]
ENSG00000189367	KIAA0408	KIAA0408 [Source:HGNC Symbol%3BAcc:21636]
ENSG00000184530	C6orf58	chromosome 6 open reading frame 58 [Source:HGNC Symbol%3BAcc:20960]
ENSG00000219284	RP11-151M7.1	--
ENSG00000218187	RP11-325O24.1	--
ENSG00000260212	RP11-325O24.5	--
ENSG00000219699	RP11-325O24.2	--
ENSG00000172673	THEMIS	thymocyte selection associated [Source:HGNC Symbol%3BAcc:21569]
ENSG00000152894	PTPRK	protein tyrosine phosphatase%2C receptor type%2C K [Source:HGNC Symbol%3BAcc:9674]
ENSG00000227945	RP11-103C16.2	--
ENSG00000228972	RP1-86D1.2	--
ENSG00000182404	RP1-86D1.3	--
ENSG00000224733	RP1-86D1.5	--
ENSG00000227112	RP1-86D1.4	--
ENSG00000213130	EEF1DP5	eukaryotic translation elongation factor 1 delta pseudogene 5 [Source:HGNC Symbol%3BAcc:33524]
ENSG00000206982	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000238938	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000220110	RP1-6P5.2	--
ENSG00000202200	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000196569	LAMA2	laminin%2C alpha 2 [Source:HGNC Symbol%3BAcc:6482]
ENSG00000220884	MESTP1	mesoderm specific transcript pseudogene 1 [Source:HGNC Symbol%3BAcc:29660]
ENSG00000219642	BMPR1APS1	bone morphogenetic protein receptor%2C type IA pseudogene 1 [Source:HGNC Symbol%3BAcc:21742]
ENSG00000252554	RNU6-861P	RNA%2C U6 small nuclear 861%2C pseudogene [Source:HGNC Symbol%3BAcc:47824]
ENSG00000233351	RP1-69D17.3	--
ENSG00000226149	RP1-69D17.4	--
ENSG00000146376	ARHGAP18	Rho GTPase activating protein 18 [Source:HGNC Symbol%3BAcc:21035]
ENSG00000211996	Z97352.1	--
ENSG00000218689	RPL5P21	ribosomal protein L5 pseudogene 21 [Source:HGNC Symbol%3BAcc:37029]
ENSG00000219666	RP11-174C7.1	--
ENSG00000218725	RP11-174C7.2	--
ENSG00000219302	RP11-174C7.3	--
ENSG00000203756	TMEM244	transmembrane protein 244 [Source:HGNC Symbol%3BAcc:21571]
ENSG00000198945	L3MBTL3	l(3)mbt-like 3 (Drosophila) [Source:HGNC Symbol%3BAcc:23035]
ENSG00000227678	RP11-73O6.3	--
ENSG00000164483	SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol%3BAcc:21574]
ENSG00000164484	TMEM200A	transmembrane protein 200A [Source:HGNC Symbol%3BAcc:21075]
ENSG00000266556	AL137251.1	--
ENSG00000202438	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000229923	RP11-102N11.1	--
ENSG00000256162	SMLR1	small leucine-rich protein 1 [Source:HGNC Symbol%3BAcc:44670]
ENSG00000079819	EPB41L2	erythrocyte membrane protein band 4.1-like 2 [Source:HGNC Symbol%3BAcc:3379]
ENSG00000118507	AKAP7	A kinase (PRKA) anchor protein 7 [Source:HGNC Symbol%3BAcc:377]
ENSG00000218857	RP1-209B5.2	--
ENSG00000219776	RPL21P67	ribosomal protein L21 pseudogene 67 [Source:HGNC Symbol%3BAcc:36139]
ENSG00000118520	ARG1	arginase 1 [Source:HGNC Symbol%3BAcc:663]
ENSG00000112282	MED23	mediator complex subunit 23 [Source:HGNC Symbol%3BAcc:2372]
ENSG00000154269	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3 [Source:HGNC Symbol%3BAcc:3358]
ENSG00000252560	RNU4-18P	RNA%2C U4 small nuclear 18%2C pseudogene [Source:HGNC Symbol%3BAcc:46954]
ENSG00000180658	OR2A4	olfactory receptor%2C family 2%2C subfamily A%2C member 4 [Source:HGNC Symbol%3BAcc:14729]
ENSG00000236761	CTAGE9	CTAGE family%2C member 9 [Source:HGNC Symbol%3BAcc:37275]
ENSG00000216917	RP5-988G15.1	--
ENSG00000266807	MIR548H5	microRNA 548h-5 [Source:HGNC Symbol%3BAcc:41768]
ENSG00000197594	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol%3BAcc:3356]
ENSG00000219532	RP3-323K23.3	--
ENSG00000200895	RN7SKP245	RNA%2C 7SK small nuclear pseudogene 245 [Source:HGNC Symbol%3BAcc:45969]
ENSG00000237115	RP1-131F15.2	--
ENSG00000236673	RP11-69I8.2	--
ENSG00000118523	CTGF	connective tissue growth factor [Source:HGNC Symbol%3BAcc:2500]
ENSG00000227220	RP11-69I8.3	--
ENSG00000236166	RP3-523C21.2	--
ENSG00000265669	MIR548AJ1	microRNA 548aj-1 [Source:HGNC Symbol%3BAcc:41884]
ENSG00000228495	LINC01013	long intergenic non-protein coding RNA 1013 [Source:HGNC Symbol%3BAcc:48987]
ENSG00000223912	EEF1A1P36	eukaryotic translation elongation factor 1 alpha 1 pseudogene 36 [Source:HGNC Symbol%3BAcc:37914]
ENSG00000079931	MOXD1	monooxygenase%2C DBH-like 1 [Source:HGNC Symbol%3BAcc:21063]
ENSG00000079950	STX7	syntaxin 7 [Source:HGNC Symbol%3BAcc:11442]
ENSG00000225343	RPL21P66	ribosomal protein L21 pseudogene 66 [Source:HGNC Symbol%3BAcc:36476]
ENSG00000237110	TAAR9	trace amine associated receptor 9 (gene/pseudogene) [Source:HGNC Symbol%3BAcc:20977]
ENSG00000146385	TAAR8	trace amine associated receptor 8 [Source:HGNC Symbol%3BAcc:14964]
ENSG00000235998	TAAR7P	trace amine associated receptor 7%2C pseudogene [Source:HGNC Symbol%3BAcc:31925]
ENSG00000146383	TAAR6	trace amine associated receptor 6 [Source:HGNC Symbol%3BAcc:20978]
ENSG00000135569	TAAR5	trace amine associated receptor 5 [Source:HGNC Symbol%3BAcc:30236]
ENSG00000237449	TAAR4P	trace amine associated receptor 4%2C pseudogene [Source:HGNC Symbol%3BAcc:31924]
ENSG00000179073	TAAR3	trace amine associated receptor 3 (gene/pseudogene) [Source:HGNC Symbol%3BAcc:4513]
ENSG00000146378	TAAR2	trace amine associated receptor 2 [Source:HGNC Symbol%3BAcc:4514]
ENSG00000146399	TAAR1	trace amine associated receptor 1 [Source:HGNC Symbol%3BAcc:17734]
ENSG00000218194	HLFP1	hepatic leukemia factor pseudogene 1 [Source:HGNC Symbol%3BAcc:41922]
ENSG00000112299	VNN1	vanin 1 [Source:HGNC Symbol%3BAcc:12705]
ENSG00000218991	CCNG1P1	cyclin G1 pseudogene 1 [Source:HGNC Symbol%3BAcc:39177]
ENSG00000093134	VNN3	vanin 3 [Source:HGNC Symbol%3BAcc:16431]
ENSG00000112303	VNN2	vanin 2 [Source:HGNC Symbol%3BAcc:12706]
ENSG00000234484	RP1-55C23.7	--
ENSG00000271488	RP1-55C23.8	--
ENSG00000146409	SLC18B1	solute carrier family 18%2C subfamily B%2C member 1 [Source:HGNC Symbol%3BAcc:21573]
ENSG00000112306	RPS12	ribosomal protein S12 [Source:HGNC Symbol%3BAcc:10385]
ENSG00000206754	SNORD101	small nucleolar RNA%2C C/D box 101 [Source:HGNC Symbol%3BAcc:32764]
ENSG00000221500	SNORD100	small nucleolar RNA%2C C/D box 100 [Source:HGNC Symbol%3BAcc:32763]
ENSG00000200534	SNORA33	small nucleolar RNA%2C H/ACA box 33 [Source:HGNC Symbol%3BAcc:32623]
ENSG00000220557	HMGB1P13	high mobility group box 1 pseudogene 13 [Source:HGNC Symbol%3BAcc:13318]
ENSG00000213122	RPL23AP46	ribosomal protein L23a pseudogene 46 [Source:HGNC Symbol%3BAcc:35894]
ENSG00000231023	LINC00326	long intergenic non-protein coding RNA 326 [Source:HGNC Symbol%3BAcc:41926]
ENSG00000220113	MTCYBP4	MT-CYB pseudogene 4 [Source:HGNC Symbol%3BAcc:41923]
ENSG00000112319	EYA4	eyes absent homolog 4 (Drosophila) [Source:HGNC Symbol%3BAcc:3522]
ENSG00000223542	RP1-283K11.3	--
ENSG00000234567	RP1-283K11.2	--
ENSG00000227954	RP3-323P13.2	--
ENSG00000238059	HSPE1P21	heat shock 10kDa protein 1 pseudogene 21 [Source:HGNC Symbol%3BAcc:49340]
ENSG00000272428	RP11-704J17.5	--
ENSG00000218213	FTH1P26	ferritin%2C heavy polypeptide 1 pseudogene 26 [Source:HGNC Symbol%3BAcc:37644]
ENSG00000223586	RP4-662A9.2	--
ENSG00000118526	TCF21	transcription factor 21 [Source:HGNC Symbol%3BAcc:11632]
ENSG00000028839	TBPL1	TBP-like 1 [Source:HGNC Symbol%3BAcc:11589]
ENSG00000146411	SLC2A12	solute carrier family 2 (facilitated glucose transporter)%2C member 12 [Source:HGNC Symbol%3BAcc:18067]
ENSG00000216753	HMGA1P7	high mobility group AT-hook 1 pseudogene 7 [Source:HGNC Symbol%3BAcc:19122]
ENSG00000266875	RN7SL408P	RNA%2C 7SL%2C cytoplasmic 408%2C pseudogene [Source:HGNC Symbol%3BAcc:46424]
ENSG00000118515	SGK1	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol%3BAcc:10810]
ENSG00000238631	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000200058	RNA5SP218	RNA%2C 5S ribosomal pseudogene 218 [Source:HGNC Symbol%3BAcc:43118]
ENSG00000201309	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000220378	KRT8P42	keratin 8 pseudogene 42 [Source:HGNC Symbol%3BAcc:39876]
ENSG00000213118	CHCHD2P4	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 4 [Source:HGNC Symbol%3BAcc:39588]
ENSG00000231971	RP11-557H15.3	--
ENSG00000236700	LINC01010	long intergenic non-protein coding RNA 1010 [Source:HGNC Symbol%3BAcc:48978]
ENSG00000232310	RP11-557H15.4	--
ENSG00000218772	FAM8A6P	family with sequence similarity 8%2C member A6 pseudogene [Source:HGNC Symbol%3BAcc:16377]
ENSG00000229722	RP11-557H15.5	--
ENSG00000227723	CTA-31J9.2	--
ENSG00000236389	RP1-287H17.1	--
ENSG00000213117	RP3-352A20.1	--
ENSG00000118514	ALDH8A1	aldehyde dehydrogenase 8 family%2C member A1 [Source:HGNC Symbol%3BAcc:15471]
ENSG00000240056	RP11-349J5.2	--
ENSG00000112339	HBS1L	HBS1-like (S. cerevisiae) [Source:HGNC Symbol%3BAcc:4834]
ENSG00000232876	CTA-212D2.2	--
ENSG00000118513	MYB	v-myb avian myeloblastosis viral oncogene homolog [Source:HGNC Symbol%3BAcc:7545]
ENSG00000236703	MYB-AS1	MYB antisense RNA 1 [Source:HGNC Symbol%3BAcc:37457]
ENSG00000207689	MIR548A2	microRNA 548a-2 [Source:HGNC Symbol%3BAcc:32797]
ENSG00000224374	RP1-32B1.4	--
ENSG00000135541	AHI1	Abelson helper integration site 1 [Source:HGNC Symbol%3BAcc:21575]
ENSG00000234084	RP3-388E23.2	--
ENSG00000201012	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000231028	LINC00271	long intergenic non-protein coding RNA 271 [Source:HGNC Symbol%3BAcc:32526]
ENSG00000226540	GAPDHP73	glyceraldehyde-3-phosphate dehydrogenase pseudogene 73 [Source:HGNC Symbol%3BAcc:22956]
ENSG00000233534	RP1-38C16.2	--
ENSG00000217482	HMGB1P17	high mobility group box 1 pseudogene 17 [Source:HGNC Symbol%3BAcc:39099]
ENSG00000236378	RP11-394G3.2	--
ENSG00000171408	PDE7B	phosphodiesterase 7B [Source:HGNC Symbol%3BAcc:8792]
ENSG00000238921	AL360178.1	--
ENSG00000222121	AL512290.1	--
ENSG00000213111	COX5BP2	cytochrome c oxidase subunit Vb pseudogene 2 [Source:HGNC Symbol%3BAcc:2271]
ENSG00000227844	RP13-143G15.3	--
ENSG00000237596	RP13-143G15.4	--
ENSG00000146410	MTFR2	mitochondrial fission regulator 2 [Source:HGNC Symbol%3BAcc:21115]
ENSG00000029363	BCLAF1	BCL2-associated transcription factor 1 [Source:HGNC Symbol%3BAcc:16863]
ENSG00000216519	RP3-406A7.1	--
ENSG00000260418	RP3-406A7.7	--
ENSG00000135525	MAP7	microtubule-associated protein 7 [Source:HGNC Symbol%3BAcc:6869]
ENSG00000220660	RP3-406A7.3	--
ENSG00000216613	RP3-406A7.5	--
ENSG00000218424	NDUFS5P1	NADH dehydrogenase (ubiquinone) Fe-S protein 5%2C 15kDa (NADH-coenzyme Q reductase) pseudogene 1 [Source:HGNC Symbol%3BAcc:44039]
ENSG00000271765	7SK	7SK RNA [Source:RFAM%3BAcc:RF00100]
ENSG00000272189	RP3-325F22.5	--
ENSG00000197442	MAP3K5	mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol%3BAcc:6857]
ENSG00000234263	RP3-325F22.3	--
ENSG00000212242	RNA5SP219	RNA%2C 5S ribosomal pseudogene 219 [Source:HGNC Symbol%3BAcc:43119]
ENSG00000112357	PEX7	peroxisomal biogenesis factor 7 [Source:HGNC Symbol%3BAcc:8860]
ENSG00000201807	SNORA27	Small nucleolar RNA SNORA27 [Source:RFAM%3BAcc:RF00443]
ENSG00000213109	RP11-55K22.2	--
ENSG00000182747	SLC35D3	solute carrier family 35%2C member D3 [Source:HGNC Symbol%3BAcc:15621]
ENSG00000207247	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000230350	RPL35AP3	ribosomal protein L35a pseudogene 3 [Source:HGNC Symbol%3BAcc:21117]
ENSG00000225391	RP11-55K22.5	--
ENSG00000235399	RP11-204P2.3	--
ENSG00000016402	IL20RA	interleukin 20 receptor%2C alpha [Source:HGNC Symbol%3BAcc:6003]
